Time,Open,High,Low,Last,Change,%Chg,Volume
"03/06/2024 14:05",509.45,510.43,509.45,510.11,0.67,+0.13%,884833
"03/06/2024 14:00",510.16,510.16,509.28,509.44,-0.71,-0.14%,713288
"03/06/2024 13:55",509.6001,510.38,509.49,510.15,0.5999,+0.12%,671138
"03/06/2024 13:50",509.38,509.98,509.12,509.5501,0.1501,+0.03%,1020732
"03/06/2024 13:45",511.14,511.23,509.35,509.4,-1.7484,-0.34%,1091036
"03/06/2024 13:40",510.62,511.1484,510.56,511.1484,0.5384,+0.11%,667854
"03/06/2024 13:35",510.45,510.61,509.46,510.61,0.16,+0.03%,1250799
"03/06/2024 13:30",511.87,511.92,509.96,510.45,-1.41,-0.28%,1057458
"03/06/2024 13:25",511.79,511.95,511.76,511.86,0.055,+0.01%,336190
"03/06/2024 13:20",511.63,511.84,511.5942,511.805,0.185,+0.04%,287990
"03/06/2024 13:15",511.37,511.63,511.29,511.62,0.25,+0.05%,326955
"03/06/2024 13:10",511.22,511.37,511.12,511.37,0.1418,+0.03%,236878
"03/06/2024 13:05",511.49,511.495,511.08,511.2282,-0.2618,-0.05%,299456
"03/06/2024 13:00",511.33,511.49,511.21,511.49,0.16,+0.03%,203843
"03/06/2024 12:55",511.1799,511.36,511.05,511.33,0.15,+0.03%,319595
"03/06/2024 12:50",511.38,511.62,511.105,511.18,-0.21,-0.04%,330254
"03/06/2024 12:45",511.64,511.68,511.29,511.39,-0.25,-0.05%,540644
"03/06/2024 12:40",511.73,511.78,511.48,511.64,-0.09,-0.02%,318990
"03/06/2024 12:35",511.77,511.89,511.68,511.73,-0.04,-0.01%,468304
"03/06/2024 12:30",511.77,512.069,511.72,511.77,0.01,0.00%,365113
"03/06/2024 12:25",511.75,511.915,511.6801,511.76,0.01,0.00%,342039
"03/06/2024 12:20",511.74,511.83,511.6586,511.75,0.0212,0.00%,404229
"03/06/2024 12:15",511.88,511.92,511.65,511.7288,-0.1552,-0.03%,356922
"03/06/2024 12:10",511.47,511.92,511.47,511.884,0.404,+0.08%,630810
"03/06/2024 12:05",511.375,511.62,511.11,511.48,0.1,+0.02%,470119
"03/06/2024 12:00",511.22,511.48,511.12,511.38,0.1641,+0.03%,498247
"03/06/2024 11:55",511.51,511.64,511.18,511.2159,-0.2841,-0.06%,445247
"03/06/2024 11:50",511.22,511.62,511.22,511.5,0.29,+0.06%,725155
"03/06/2024 11:45",511.18,511.27,511.05,511.21,0.03,+0.01%,248568
"03/06/2024 11:40",511.16,511.33,511.03,511.18,0.02,0.00%,306648
"03/06/2024 11:35",510.75,511.21,510.69,511.16,0.41,+0.08%,594274
"03/06/2024 11:30",511.35,511.4,510.51,510.75,-0.59,-0.12%,888284
"03/06/2024 11:25",511.05,511.38,510.955,511.34,0.2825,+0.06%,371292
"03/06/2024 11:20",511.17,511.21,510.92,511.0575,-0.1025,-0.02%,455270
"03/06/2024 11:15",511.01,511.2,510.97,511.16,0.15,+0.03%,354073
"03/06/2024 11:10",510.84,511.11,510.84,511.01,0.1713,+0.03%,352321
"03/06/2024 11:05",510.61,510.91,510.58,510.8387,0.2287,+0.04%,353664
"03/06/2024 11:00",510.47,511.16,510.47,510.61,0.155,+0.03%,835276
"03/06/2024 10:55",510.29,510.58,510.29,510.455,0.1739,+0.03%,402049
"03/06/2024 10:50",509.92,510.38,509.82,510.2811,0.3711,+0.07%,487025
"03/06/2024 10:45",509.645,509.97,509.5821,509.91,0.26,+0.05%,347298
"03/06/2024 10:40",509.715,509.83,509.43,509.65,-0.05,-0.01%,421720
"03/06/2024 10:35",509.95,509.99,509.6,509.7,-0.2599,-0.05%,445700
"03/06/2024 10:30",509.35,510,509.04,509.9599,0.5999,+0.12%,532309
"03/06/2024 10:25",509.5,509.515,509.07,509.36,-0.14,-0.03%,447131
"03/06/2024 10:20",509.44,509.8,509.375,509.5,0.0599,+0.01%,586770
"03/06/2024 10:15",509.14,509.76,509.11,509.4401,0.2901,+0.06%,498432
"03/06/2024 10:10",508.84,509.33,508.75,509.15,0.3,+0.06%,524078
"03/06/2024 10:05",508.84,509.1597,508.42,508.85,0.03,+0.01%,734218
"03/06/2024 10:00",509.9,509.94,508.785,508.82,-1.09,-0.21%,841882
"03/06/2024 09:55",510.005,510.14,509.63,509.91,-0.08,-0.02%,530323
"03/06/2024 09:50",510,510.13,509.735,509.99,-0.02,0.00%,547379
"03/06/2024 09:45",510.15,510.36,509.85,510.01,-0.145,-0.03%,724991
"03/06/2024 09:40",509.93,510.25,509.875,510.155,0.225,+0.04%,694825
"03/06/2024 09:35",510.4,510.51,509.71,509.93,-0.47,-0.09%,1428135
"03/06/2024 09:30",510.55,510.8504,510.35,510.4,3.22,+0.63%,1630981
"03/05/2024 15:55",506.85,507.37,506.66,507.18,0.31,+0.06%,5132477
"03/05/2024 15:50",506.37,506.94,505.88,506.87,0.5,+0.10%,3178008
"03/05/2024 15:45",505.65,506.42,505.535,506.37,0.725,+0.14%,1604999
"03/05/2024 15:40",505.4,505.73,505.24,505.645,0.245,+0.05%,1106730
"03/05/2024 15:35",505.64,505.64,505.39,505.4,-0.2401,-0.05%,916754
"03/05/2024 15:30",505.01,505.65,504.91,505.6401,0.6301,+0.12%,1076778
"03/05/2024 15:25",505.35,505.3899,504.92,505.01,-0.34,-0.07%,832803
"03/05/2024 15:20",505.37,505.51,504.92,505.35,-0.02,0.00%,866391
"03/05/2024 15:15",505.23,505.47,505.225,505.37,0.15,+0.03%,516186
"03/05/2024 15:10",505.69,505.85,505.17,505.22,-0.4799,-0.09%,716039
"03/05/2024 15:05",505.87,506.07,505.64,505.6999,-0.1501,-0.03%,673224
"03/05/2024 15:00",505.73,505.9,505.595,505.85,0.13,+0.03%,666907
"03/05/2024 14:55",505.79,505.885,505.3,505.72,-0.08,-0.02%,683599
"03/05/2024 14:50",505.81,506.123,505.71,505.8,-0.01,0.00%,681646
"03/05/2024 14:45",506.07,506.075,505.7597,505.81,-0.26,-0.05%,923924
"03/05/2024 14:40",506.43,506.5,506.02,506.07,-0.36,-0.07%,530616
"03/05/2024 14:35",506.43,506.56,506.17,506.43,-0.025,0.00%,618916
"03/05/2024 14:30",507.03,507.05,506.3681,506.455,-0.575,-0.11%,717282
"03/05/2024 14:25",507.01,507.2,506.955,507.03,-0.02,0.00%,317338
"03/05/2024 14:20",506.98,507.2,506.85,507.05,0.0614,+0.01%,507626
"03/05/2024 14:15",507.04,507.375,506.91,506.9886,-0.0614,-0.01%,366687
"03/05/2024 14:10",507.09,507.31,506.925,507.05,-0.0303,-0.01%,420879
"03/05/2024 14:05",506.87,507.27,506.65,507.0803,0.2103,+0.04%,487048
"03/05/2024 14:00",506.76,507.04,506.7,506.87,0.11,+0.02%,495683
"03/05/2024 13:55",507.105,507.1101,506.74,506.76,-0.34,-0.07%,406537
"03/05/2024 13:50",507.02,507.29,506.67,507.1,0.08,+0.02%,585202
"03/05/2024 13:45",506.95,507.24,506.865,507.02,0.07,+0.01%,513932
"03/05/2024 13:40",507.46,507.48,506.86,506.95,-0.51,-0.10%,633227
"03/05/2024 13:35",507.9,508.05,507.36,507.46,-0.43,-0.08%,375463
"03/05/2024 13:30",507.7,508.1,507.58,507.89,0.19,+0.04%,380095
"03/05/2024 13:25",507.45,507.82,507.41,507.7,0.25,+0.05%,442039
"03/05/2024 13:20",507.49,507.68,507.3602,507.45,-0.0499,-0.01%,388267
"03/05/2024 13:15",508,508.09,507.48,507.4999,-0.4901,-0.10%,400189
"03/05/2024 13:10",508.105,508.159,507.88,507.99,-0.1125,-0.02%,194208
"03/05/2024 13:05",507.8,508.14,507.655,508.1025,0.3025,+0.06%,323525
"03/05/2024 13:00",508.01,508.06,507.65,507.8,-0.19,-0.04%,303532
"03/05/2024 12:55",508.08,508.26,507.975,507.99,-0.08,-0.02%,241859
"03/05/2024 12:50",508.01,508.16,507.78,508.07,0.055,+0.01%,254194
"03/05/2024 12:45",508.12,508.38,508,508.015,-0.11,-0.02%,327854
"03/05/2024 12:40",507.92,508.135,507.69,508.125,0.205,+0.04%,381633
"03/05/2024 12:35",508.145,508.21,507.92,507.92,-0.2299,-0.05%,284779
"03/05/2024 12:30",508.46,508.5,508.091,508.1499,-0.3001,-0.06%,416962
"03/05/2024 12:25",508.3,508.51,508.3,508.45,0.15,+0.03%,374681
"03/05/2024 12:20",507.99,508.34,507.86,508.3,0.295,+0.06%,376586
"03/05/2024 12:15",508.08,508.11,507.86,508.005,-0.085,-0.02%,232127
"03/05/2024 12:10",507.96,508.245,507.82,508.09,0.13,+0.03%,425779
"03/05/2024 12:05",507.73,507.99,507.57,507.96,0.22,+0.04%,302386
"03/05/2024 12:00",507.66,507.8499,507.54,507.74,0.06,+0.01%,398509
"03/05/2024 11:55",507.12,507.725,507.05,507.68,0.5501,+0.11%,455840
"03/05/2024 11:50",507.39,507.43,507.1,507.1299,-0.2551,-0.05%,492522
"03/05/2024 11:45",507.295,507.64,507.096,507.385,0.095,+0.02%,629101
"03/05/2024 11:40",507.79,507.86,506.96,507.29,-0.49,-0.10%,850195
"03/05/2024 11:35",508.17,508.23,507.75,507.78,-0.39,-0.08%,449878
"03/05/2024 11:30",508.16,508.41,508.09,508.17,-0.01,0.00%,446425
"03/05/2024 11:25",508.185,508.24,507.85,508.18,-0.01,0.00%,332856
"03/05/2024 11:20",508.03,508.239,507.7424,508.19,0.15,+0.03%,398373
"03/05/2024 11:15",507.835,508.07,507.67,508.04,0.2,+0.04%,336364
"03/05/2024 11:10",508.125,508.125,507.56,507.84,-0.29,-0.06%,451785
"03/05/2024 11:05",507.93,508.185,507.93,508.13,0.19,+0.04%,372316
"03/05/2024 11:00",508.12,508.18,507.85,507.94,-0.18,-0.04%,507226
"03/05/2024 10:55",507.81,508.125,507.795,508.12,0.325,+0.06%,471782
"03/05/2024 10:50",507.53,508.0399,507.5,507.795,0.265,+0.05%,472075
"03/05/2024 10:45",507.89,508.28,507.52,507.53,-0.36,-0.07%,653933
"03/05/2024 10:40",507.78,508.18,507.73,507.89,0.1,+0.02%,846587
"03/05/2024 10:35",507.97,508.05,507.68,507.79,-0.18,-0.04%,539083
"03/05/2024 10:30",508.41,508.41,507.73,507.97,-0.45,-0.09%,971885
"03/05/2024 10:25",508.24,508.56,508.11,508.42,0.16,+0.03%,827376
"03/05/2024 10:20",508.62,508.8,508.17,508.26,-0.3613,-0.07%,852905
"03/05/2024 10:15",509.035,509.26,508.495,508.6213,-0.4287,-0.08%,889451
"03/05/2024 10:10",509.21,509.48,508.875,509.05,-0.185,-0.04%,843928
"03/05/2024 10:05",510.445,510.4688,509.19,509.235,-1.205,-0.24%,943415
"03/05/2024 10:00",509.7,510.7,509.68,510.44,0.78,+0.15%,1309039
"03/05/2024 09:55",509.57,509.7,509.41,509.66,0.085,+0.02%,461803
"03/05/2024 09:50",509.59,509.87,509.32,509.575,-0.0148,0.00%,751014
"03/05/2024 09:45",509.91,509.91,509.5519,509.5898,-0.3202,-0.06%,807605
"03/05/2024 09:40",509.87,510.02,509.71,509.91,0.06,+0.01%,715207
"03/05/2024 09:35",509.8,509.89,509.44,509.85,0.06,+0.01%,1122644
"03/05/2024 09:30",510.24,510.32,509.76,509.79,-2.51,-0.49%,1394300
"03/04/2024 15:55",512.37,512.495,512.21,512.3,-0.09,-0.02%,4604998
"03/04/2024 15:50",512.42,512.61,512.25,512.39,-0.02,0.00%,1736240
"03/04/2024 15:45",512.86,512.87,512.17,512.41,-0.445,-0.09%,1626016
"03/04/2024 15:40",513.3,513.38,512.8055,512.855,-0.445,-0.09%,697952
"03/04/2024 15:35",513.12,513.315,512.62,513.3,0.17,+0.03%,1102832
"03/04/2024 15:30",513.53,513.67,513.11,513.13,-0.3989,-0.08%,678506
"03/04/2024 15:25",513.86,513.91,513.42,513.5289,-0.3211,-0.06%,479710
"03/04/2024 15:20",514.02,514.02,513.8,513.85,-0.17,-0.03%,341395
"03/04/2024 15:15",514.1101,514.2,513.9197,514.02,-0.09,-0.02%,570533
"03/04/2024 15:10",513.96,514.19,513.9,514.11,0.145,+0.03%,519029
"03/04/2024 15:05",513.75,513.976,513.7,513.965,0.215,+0.04%,418863
"03/04/2024 15:00",513.8179,513.9,513.69,513.75,-0.065,-0.01%,448400
"03/04/2024 14:55",514.02,514.13,513.8,513.815,-0.2,-0.04%,296175
"03/04/2024 14:50",513.98,514.04,513.91,514.015,0.045,+0.01%,297992
"03/04/2024 14:45",513.95,514.02,513.67,513.97,0.02,0.00%,509465
"03/04/2024 14:40",513.98,514.0675,513.62,513.95,-0.0412,-0.01%,869764
"03/04/2024 14:35",513.1,514.03,513.075,513.9912,0.8813,+0.17%,1004981
"03/04/2024 14:30",512.915,513.17,512.86,513.1099,0.1899,+0.04%,333574
"03/04/2024 14:25",512.8208,512.95,512.8,512.92,0.09,+0.02%,200311
"03/04/2024 14:20",512.99,512.99,512.69,512.83,-0.16,-0.03%,296227
"03/04/2024 14:15",512.76,513.02,512.76,512.99,0.23,+0.04%,339145
"03/04/2024 14:10",512.7,512.84,512.7,512.76,0.055,+0.01%,236643
"03/04/2024 14:05",512.84,512.87,512.6,512.705,-0.13,-0.03%,354129
"03/04/2024 14:00",512.76,512.88,512.655,512.835,0.07,+0.01%,446696
"03/04/2024 13:55",512.825,512.85,512.705,512.765,-0.0563,-0.01%,284586
"03/04/2024 13:50",512.76,512.84,512.6834,512.8213,0.0613,+0.01%,228344
"03/04/2024 13:45",512.86,512.9,512.75,512.76,-0.0901,-0.02%,259332
"03/04/2024 13:40",512.65,512.86,512.65,512.8501,0.21,+0.04%,198790
"03/04/2024 13:35",512.7,512.8,512.635,512.6401,-0.0691,-0.01%,175309
"03/04/2024 13:30",512.6,512.76,512.56,512.7092,0.0892,+0.02%,220314
"03/04/2024 13:25",512.42,512.68,512.35,512.62,0.2,+0.04%,345316
"03/04/2024 13:20",512.73,512.745,512.375,512.42,-0.31,-0.06%,315378
"03/04/2024 13:15",512.76,512.83,512.65,512.73,-0.0403,-0.01%,240974
"03/04/2024 13:10",512.93,513,512.745,512.7703,-0.1597,-0.03%,177173
"03/04/2024 13:05",512.97,513.0192,512.8401,512.93,-0.035,-0.01%,263713
"03/04/2024 13:00",512.955,513.07,512.95,512.965,0.005,0.00%,180366
"03/04/2024 12:55",513.0288,513.06,512.94,512.96,-0.07,-0.01%,191451
"03/04/2024 12:50",512.92,513.07,512.89,513.03,0.1,+0.02%,343363
"03/04/2024 12:45",512.8567,513,512.81,512.93,0.08,+0.02%,209563
"03/04/2024 12:40",512.925,513.06,512.83,512.85,-0.0751,-0.01%,300619
"03/04/2024 12:35",513.02,513.06,512.88,512.9251,-0.0849,-0.02%,193889
"03/04/2024 12:30",513.12,513.18,512.96,513.01,-0.12,-0.02%,243104
"03/04/2024 12:25",512.93,513.145,512.88,513.13,0.2,+0.04%,357401
"03/04/2024 12:20",512.855,513.06,512.819,512.93,0.075,+0.01%,277880
"03/04/2024 12:15",512.7617,512.88,512.745,512.855,0.09,+0.02%,250437
"03/04/2024 12:10",512.575,512.82,512.57,512.765,0.1949,+0.04%,243742
"03/04/2024 12:05",512.65,512.6702,512.53,512.5701,-0.0699,-0.01%,141483
"03/04/2024 12:00",512.72,512.73,512.49,512.64,-0.09,-0.02%,294503
"03/04/2024 11:55",512.65,512.82,512.595,512.73,0.09,+0.02%,234743
"03/04/2024 11:50",512.61,512.74,512.56,512.64,0.04,+0.01%,279075
"03/04/2024 11:45",512.515,512.655,512.4696,512.6,0.1023,+0.02%,173157
"03/04/2024 11:40",512.51,512.6769,512.41,512.4977,-0.0123,0.00%,231878
"03/04/2024 11:35",512.29,512.57,512.16,512.51,0.23,+0.04%,306170
"03/04/2024 11:30",512.45,512.53,512.26,512.28,-0.16,-0.03%,280154
"03/04/2024 11:25",512.32,512.51,512.245,512.44,0.13,+0.03%,305397
"03/04/2024 11:20",512.45,512.55,512.24,512.31,-0.14,-0.03%,425049
"03/04/2024 11:15",512.525,512.585,512.44,512.45,-0.075,-0.01%,305601
"03/04/2024 11:10",512.65,512.73,512.37,512.525,-0.115,-0.02%,336576
"03/04/2024 11:05",512.66,512.67,512.41,512.64,-0.0212,0.00%,271438
"03/04/2024 11:00",512.665,512.81,512.6101,512.6612,0.0012,0.00%,318018
"03/04/2024 10:55",512.525,512.685,512.43,512.66,0.1346,+0.03%,220767
"03/04/2024 10:50",512.67,512.755,512.42,512.5254,-0.1445,-0.03%,355103
"03/04/2024 10:45",512.84,512.875,512.62,512.6699,-0.1701,-0.03%,304160
"03/04/2024 10:40",512.73,512.88,512.69,512.84,0.1099,+0.02%,371677
"03/04/2024 10:35",512.679,512.79,512.6,512.7301,0.0501,+0.01%,290402
"03/04/2024 10:30",512.49,512.7068,512.46,512.68,0.19,+0.04%,333234
"03/04/2024 10:25",512.52,512.64,512.3,512.49,-0.02,0.00%,418575
"03/04/2024 10:20",512.39,512.515,512.2,512.51,0.12,+0.02%,303644
"03/04/2024 10:15",512.25,512.4,512.07,512.39,0.141,+0.03%,386046
"03/04/2024 10:10",512.48,512.505,512.22,512.249,-0.2211,-0.04%,327199
"03/04/2024 10:05",512.42,512.52,512.3007,512.4701,0.0501,+0.01%,342457
"03/04/2024 10:00",512.5,512.56,512.29,512.42,-0.085,-0.02%,397100
"03/04/2024 09:55",512.475,512.6,512.39,512.505,0.0151,0.00%,448419
"03/04/2024 09:50",512.39,512.61,512.19,512.4899,0.1049,+0.02%,556530
"03/04/2024 09:45",512.38,512.6,512.33,512.385,-0.005,0.00%,563081
"03/04/2024 09:40",512.21,512.5199,512.21,512.39,0.185,+0.04%,576234
"03/04/2024 09:35",512.2,512.415,512,512.205,0.005,0.00%,756858
"03/04/2024 09:30",512.03,512.3,512.02,512.2,-0.64,-0.12%,1513262
"03/01/2024 15:55",512.89,513.14,512.76,512.84,-0.06,-0.01%,5290420
"03/01/2024 15:50",512.95,512.99,512.61,512.9,-0.05,-0.01%,1312452
"03/01/2024 15:45",512.83,513.05,512.76,512.95,0.11,+0.02%,1261472
"03/01/2024 15:40",512.78,512.855,512.59,512.84,0.07,+0.01%,709149
"03/01/2024 15:35",512.79,512.905,512.66,512.77,-0.03,-0.01%,589700
"03/01/2024 15:30",512.89,513,512.66,512.8,-0.09,-0.02%,681176
"03/01/2024 15:25",512.61,512.96,512.605,512.89,0.275,+0.05%,432512
"03/01/2024 15:20",512.68,512.91,512.59,512.615,-0.065,-0.01%,615986
"03/01/2024 15:15",512.6,512.7099,512.37,512.68,0.0798,+0.02%,485291
"03/01/2024 15:10",512.6,512.67,512.315,512.6002,0.0102,0.00%,543969
"03/01/2024 15:05",512.725,512.9,512.36,512.59,-0.13,-0.03%,674022
"03/01/2024 15:00",513.09,513.09,512.6398,512.72,-0.3799,-0.07%,806991
"03/01/2024 14:55",513.01,513.18,513.01,513.0999,0.1049,+0.02%,383387
"03/01/2024 14:50",512.855,513.08,512.84,512.995,0.135,+0.03%,452868
"03/01/2024 14:45",512.75,512.91,512.7,512.86,0.12,+0.02%,324721
"03/01/2024 14:40",512.72,512.825,512.58,512.74,0.021,0.00%,543844
"03/01/2024 14:35",512.845,512.96,512.62,512.719,-0.121,-0.02%,398299
"03/01/2024 14:30",513.155,513.29,512.69,512.84,-0.315,-0.06%,537884
"03/01/2024 14:25",512.89,513.175,512.83,513.155,0.265,+0.05%,456302
"03/01/2024 14:20",512.845,513.04,512.56,512.89,0.05,+0.01%,750715
"03/01/2024 14:15",512.97,513.16,512.77,512.84,-0.13,-0.03%,579763
"03/01/2024 14:10",512.83,513.11,512.81,512.97,0.1497,+0.03%,524371
"03/01/2024 14:05",512.945,513.02,512.73,512.8203,-0.1197,-0.02%,575346
"03/01/2024 14:00",512.62,512.99,512.62,512.94,0.325,+0.06%,810533
"03/01/2024 13:55",512.36,512.695,512.3501,512.615,0.255,+0.05%,437298
"03/01/2024 13:50",512.31,512.39,512.2067,512.36,0.06,+0.01%,273918
"03/01/2024 13:45",512.375,512.54,512.23,512.3,-0.071,-0.01%,521979
"03/01/2024 13:40",512.15,512.47,512.15,512.371,0.221,+0.04%,655530
"03/01/2024 13:35",512.19,512.2,512.02,512.15,-0.04,-0.01%,506098
"03/01/2024 13:30",512.1286,512.23,511.98,512.19,0.06,+0.01%,389129
"03/01/2024 13:25",512.035,512.24,511.985,512.13,0.12,+0.02%,585890
"03/01/2024 13:20",511.82,512.09,511.775,512.01,0.18,+0.04%,498846
"03/01/2024 13:15",511.91,512.068,511.78,511.83,-0.07,-0.01%,345325
"03/01/2024 13:10",511.94,512.1199,511.88,511.9,-0.035,-0.01%,301312
"03/01/2024 13:05",511.83,512.12,511.7735,511.935,0.095,+0.02%,454912
"03/01/2024 13:00",511.82,511.92,511.68,511.84,0.03,+0.01%,327568
"03/01/2024 12:55",512,512.06,511.785,511.81,-0.19,-0.04%,415786
"03/01/2024 12:50",511.87,512.035,511.82,512,0.13,+0.03%,544782
"03/01/2024 12:45",511.7,511.89,511.5,511.87,0.18,+0.04%,362233
"03/01/2024 12:40",511.67,511.8,511.5401,511.69,0.01,0.00%,305399
"03/01/2024 12:35",511.69,511.9,511.6,511.68,-0.0101,0.00%,433893
"03/01/2024 12:30",511.54,511.75,511.41,511.6901,0.1601,+0.03%,365096
"03/01/2024 12:25",511.59,511.77,511.5,511.53,-0.05,-0.01%,473924
"03/01/2024 12:20",511.39,511.67,511.39,511.58,0.185,+0.04%,384513
"03/01/2024 12:15",511.29,511.44,511.19,511.395,0.1053,+0.02%,300720
"03/01/2024 12:10",510.84,511.33,510.84,511.2897,0.4597,+0.09%,335678
"03/01/2024 12:05",510.93,511.06,510.71,510.83,-0.095,-0.02%,356854
"03/01/2024 12:00",511.15,511.155,510.83,510.925,-0.2158,-0.04%,301792
"03/01/2024 11:55",511.21,511.3,511.0301,511.1408,-0.0792,-0.02%,418597
"03/01/2024 11:50",511.2,511.2785,511.071,511.22,0.0299,+0.01%,333548
"03/01/2024 11:45",510.91,511.1901,510.8901,511.1901,0.2801,+0.05%,411775
"03/01/2024 11:40",510.865,511.03,510.8101,510.91,0.04,+0.01%,410258
"03/01/2024 11:35",510.55,510.88,510.16,510.87,0.32,+0.06%,672732
"03/01/2024 11:30",510.82,510.86,510.46,510.55,-0.27,-0.05%,615525
"03/01/2024 11:25",511.0576,511.06,510.72,510.82,-0.24,-0.05%,631333
"03/01/2024 11:20",511.065,511.2955,511,511.06,-0.005,0.00%,649584
"03/01/2024 11:15",510.8,511.109,510.8,511.065,0.2751,+0.05%,399903
"03/01/2024 11:10",511.135,511.29,510.77,510.7899,-0.3351,-0.07%,677335
"03/01/2024 11:05",511.03,511.38,510.93,511.125,0.0938,+0.02%,837642
"03/01/2024 11:00",510.65,511.09,510.61,511.0312,0.3712,+0.07%,735965
"03/01/2024 10:55",510.58,510.84,510.435,510.66,0.08,+0.02%,702631
"03/01/2024 10:50",510.36,510.635,510.34,510.58,0.23,+0.05%,356779
"03/01/2024 10:45",510.225,510.58,510.18,510.35,0.13,+0.03%,645936
"03/01/2024 10:40",509.8,510.3,509.735,510.22,0.42,+0.08%,449594
"03/01/2024 10:35",509.87,510.13,509.75,509.8,-0.09,-0.02%,394698
"03/01/2024 10:30",510.365,510.48,509.69,509.89,-0.48,-0.09%,1293381
"03/01/2024 10:25",510.01,510.4,509.98,510.37,0.37,+0.07%,665828
"03/01/2024 10:20",509.8289,510.12,509.74,510,0.1799,+0.04%,683819
"03/01/2024 10:15",509.85,510.15,509.79,509.8201,-0.0398,-0.01%,797620
"03/01/2024 10:10",509.68,510.02,509.63,509.8599,0.1699,+0.03%,691376
"03/01/2024 10:05",508.8,509.74,508.8,509.69,0.89,+0.17%,590571
"03/01/2024 10:00",509.085,510.21,508.67,508.8,-0.28,-0.06%,1424372
"03/01/2024 09:55",508.695,509.09,508.56,509.08,0.39,+0.08%,367447
"03/01/2024 09:50",508.92,508.99,508.67,508.69,-0.22,-0.04%,330845
"03/01/2024 09:45",509.04,509.16,508.6,508.91,-0.16,-0.03%,502980
"03/01/2024 09:40",509.06,509.13,508.61,509.07,0.015,0.00%,588446
"03/01/2024 09:35",509.42,509.49,508.85,509.055,-0.385,-0.08%,723854
"03/01/2024 09:30",508.98,509.56,508.86,509.44,1.66,+0.33%,1394510
"02/29/2024 15:55",508.92,509.74,507.78,507.78,-1.145,-0.22%,13472653
"02/29/2024 15:50",508.79,509.1,508.63,508.925,0.145,+0.03%,4415072
"02/29/2024 15:45",508.44,509,508.44,508.78,0.34,+0.07%,1070826
"02/29/2024 15:40",508.44,508.73,508.35,508.44,0,0.00%,1025716
"02/29/2024 15:35",508.28,508.46,508.23,508.44,0.16,+0.03%,591913
"02/29/2024 15:30",508.14,508.41,508.13,508.28,0.1499,+0.03%,776642
"02/29/2024 15:25",508.005,508.195,507.975,508.1301,0.1201,+0.02%,549360
"02/29/2024 15:20",507.93,508.03,507.88,508.01,0.08,+0.02%,431644
"02/29/2024 15:15",507.7,507.95,507.65,507.93,0.23,+0.05%,420660
"02/29/2024 15:10",507.91,507.96,507.69,507.7,-0.2,-0.04%,431465
"02/29/2024 15:05",507.775,507.91,507.72,507.9,0.13,+0.03%,350239
"02/29/2024 15:00",507.75,507.94,507.65,507.77,0.02,0.00%,435966
"02/29/2024 14:55",507.33,507.75,507.291,507.75,0.41,+0.08%,420867
"02/29/2024 14:50",507.47,507.51,507.27,507.34,-0.125,-0.02%,308127
"02/29/2024 14:45",507.39,507.55,507.164,507.465,0.0749,+0.01%,462088
"02/29/2024 14:40",507.745,507.7629,507.38,507.3901,-0.3499,-0.07%,318165
"02/29/2024 14:35",507.77,507.8112,507.68,507.74,-0.03,-0.01%,217631
"02/29/2024 14:30",507.71,507.87,507.58,507.77,0.045,+0.01%,350409
"02/29/2024 14:25",508.0299,508.0299,507.445,507.725,-0.285,-0.06%,449561
"02/29/2024 14:20",508.16,508.29,507.985,508.01,-0.145,-0.03%,298834
"02/29/2024 14:15",507.96,508.245,507.915,508.155,0.1951,+0.04%,750742
"02/29/2024 14:10",507.8,507.99,507.775,507.9599,0.15,+0.03%,367957
"02/29/2024 14:05",507.9189,507.94,507.63,507.8099,-0.108,-0.02%,244926
"02/29/2024 14:00",507.81,508,507.77,507.9179,0.1179,+0.02%,366669
"02/29/2024 13:55",507.83,507.9,507.72,507.8,-0.03,-0.01%,267343
"02/29/2024 13:50",507.61,507.87,507.6,507.83,0.225,+0.04%,307231
"02/29/2024 13:45",507.62,507.75,507.526,507.605,-0.005,0.00%,165147
"02/29/2024 13:40",507.74,507.76,507.5,507.61,-0.135,-0.03%,281766
"02/29/2024 13:35",507.73,507.885,507.64,507.745,-0.005,0.00%,231743
"02/29/2024 13:30",507.77,507.87,507.695,507.75,0,0.00%,370315
"02/29/2024 13:25",507.58,507.89,507.56,507.75,0.16,+0.03%,393392
"02/29/2024 13:20",507.67,507.76,507.39,507.59,-0.08,-0.02%,382721
"02/29/2024 13:15",507.735,507.755,507.53,507.67,-0.06,-0.01%,282052
"02/29/2024 13:10",507.57,507.82,507.54,507.73,0.1699,+0.03%,311897
"02/29/2024 13:05",507.53,507.59,507.43,507.5601,0.0351,+0.01%,256516
"02/29/2024 13:00",507.36,507.58,507.3588,507.525,0.15,+0.03%,285309
"02/29/2024 12:55",507.41,507.43,507.3,507.375,-0.025,0.00%,273330
"02/29/2024 12:50",507.14,507.43,507.06,507.4,0.28,+0.06%,388137
"02/29/2024 12:45",506.89,507.225,506.74,507.12,0.2301,+0.05%,386097
"02/29/2024 12:40",506.845,507.07,506.7,506.8899,0.0449,+0.01%,413220
"02/29/2024 12:35",506.6797,506.855,506.645,506.845,0.175,+0.03%,171356
"02/29/2024 12:30",506.58,506.85,506.57,506.67,0.09,+0.02%,236721
